link,text,date,no_of_likes,no_of_comments
https://twitter.com/EsubuMedia/status/1814946326318137785#m,As Genz plans to #OccupyAirport #OccupyUhuruPark #OccupyKenya #ChkChkBoom   Strategy is key in your movement to avoid casualties and effectiveness of achieving desired results.,"Jul 21, 2024 · 8:51 AM UTC",0,0
https://twitter.com/MKenya_24/status/1814694842603102225#m,"Uhuru park is the place that has great symbolism for this country spiritually, mentally and physically in terms of Unity. If we can assemble there for two days and get the numbers then we can occupy any place we want with those numbers #RutoMustGo #occupyuhurupark","Jul 20, 2024 · 4:12 PM UTC",2,0
https://twitter.com/MKenya_24/status/1814694392235495807#m,"Uhuru park is the place that has great symbolism for this country spiritually, mentally and physically in terms of Unity. If we can assemble there for two days and get the numbers the we can occupy any place we want with those numbers #RutoMustGo #occupyuhurupark","Jul 20, 2024 · 4:10 PM UTC",0,0
https://twitter.com/MKenya_24/status/1814691013438427646#m,"Uhuru park is the place that has great symbolism for this country spiritually, mentally and physically in terms of Unity. If we can assemble there for two days and get the numbers the we can occupy any place we want with those numbers #RutoMustGo #occupyuhurupark","Jul 20, 2024 · 3:57 PM UTC",1,0
https://twitter.com/MKenya_24/status/1814683164905750698#m,We just need to assemble those numbers let's #occupyuhurupark even for two days and with these numbers we can do  everything else we  want from occupying Jkia to Statehouse.,"Jul 20, 2024 · 3:25 PM UTC",0,0
https://twitter.com/MKenya_24/status/1814670444219224230#m,In short this a short term strategy.   We need a long term strategy that will have less casualties and have an magnitude impact.  So here is the plan  #RutoMustGo #occupyuhurupark  I believe we need to start it for a whole 1week or 2.,"Jul 20, 2024 · 2:35 PM UTC",0,0
https://twitter.com/banzamedia243/status/1814668912312610870#m,"Mulamwah Na Ruth K Waonyesha Uso Wa Mtoto Wao Kwa Mara Ya kwanza  FULL Picha Kwenye Comment Section   President William Ruto  #GenZPollRelease University Of Nairobi #occupyjkia Stephen letoo #OccupyUhuruPark  23rd July  Tuesday is Tuesday, Kanono  Tupatane Tuesday,Kimende","Jul 20, 2024 · 2:29 PM UTC",2,0
https://twitter.com/codeatvice/status/1814659499464007850#m,#occupyuhurupark,"Jul 20, 2024 · 1:51 PM UTC",0,0
https://twitter.com/Radical_King254/status/1814604749095719378#m,"Gaitho I have always shared same sentiments with you but on this, I beg to differ.   #rutomustgo #occupyuhurupark  Raila Ruto CBD Osama CS cabinet","Jul 20, 2024 · 10:14 AM UTC",1,0
https://twitter.com/osorotimothyKE/status/1814388710471020719#m,Na #OccupyUhuruPark hamkutokelezea. Tuesday msituchoche tupigwe baridi tena,"Jul 19, 2024 · 7:55 PM UTC",2,0
https://twitter.com/xtastics/status/1814355572617265553#m,George Wajackoyah: I am not boarding.  Tupatane Tuesday Davis Chirchir #GenZPollRelease Raila Alice Wahome Rebecca Miano Aden Duale Bangladesh 23rd July Cabinet #OccupyUhuruPark Recycling #March2Parliament Soipan Tuya Attorney General BREAKING NEWS Kalonzo Health CS Crowdstrike 11 CSs Julius Ogamba Rejected Microsoft,"Jul 19, 2024 · 5:44 PM UTC",30,1
https://twitter.com/xtastics/status/1814354519884739012#m,Mtu asiyegeuza fikra zake✍️   Tupatane Tuesday Davis Chirchir #GenZPollRelease Raila Alice Wahome Rebecca Miano Aden Duale Bangladesh 23rd July Cabinet #OccupyUhuruPark Recycling #March2Parliament Soipan Tuya Attorney General BREAKING NEWS Kalonzo Health CS Crowdstrike 11 CSs Julius Ogamba Rejected Microsoft,"Jul 19, 2024 · 5:40 PM UTC",6,0
https://twitter.com/xtastics/status/1814354284374569311#m,The president aught to be selfish ✍️ Tupatane Tuesday Davis Chirchir #GenZPollRelease Raila Alice Wahome Rebecca Miano Aden Duale Bangladesh 23rd July Cabinet #OccupyUhuruPark Recycling #March2Parliament Soipan Tuya Attorney General BREAKING NEWS Kalonzo Health CS Crowdstrike 11 CSs Julius Ogamba Rejected Microsoft,"Jul 19, 2024 · 5:39 PM UTC",3,1
https://twitter.com/xtastics/status/1814353848015958392#m,New funding model for university is not favourable for both students and parents ✍️   Tupatane Tuesday Davis Chirchir #GenZPollRelease Raila Alice Wahome Rebecca Miano Aden Duale Bangladesh 23rd July Cabinet #OccupyUhuruPark Recycling #March2Parliament Soipan Tuya Attorney General BREAKING NEWS Kalonzo Health CS Crowdstrike 11 CSs Julius Ogamba Rejected Microsoft,"Jul 19, 2024 · 5:37 PM UTC",5,5
https://twitter.com/xtastics/status/1814346170032107806#m,We need competency within our governmental parastatals ✍️.   Tupatane Tuesday Davis Chirchir #GenZPollRelease Raila Alice Wahome Rebecca Miano Aden Duale Bangladesh 23rd July Cabinet #OccupyUhuruPark Recycling #March2Parliament Soipan Tuya Attorney General BREAKING NEWS Kalonzo Health CS Crowdstrike 11 CSs Julius Ogamba Rejected Microsoft,"Jul 19, 2024 · 5:06 PM UTC",13,0
https://twitter.com/kevinho2020/status/1814257302737748353#m,"1/2 When i was younger, i had mad dreams of leaving Kenya for the likes of US and UK. I grew older and thought to myself, going to a different country means going to grow and advancing a different economy all together.  #Kenya Raila #OccupyUhuruPark","Jul 19, 2024 · 11:13 AM UTC",0,1
https://twitter.com/Okiya0mtatah/status/1814256831897702595#m,Young people have my blessings.  Raila will not stop us.   #OccupyUhuruPark #GenZPollRelease,"Jul 19, 2024 · 11:11 AM UTC",4,2
https://twitter.com/banzamedia243/status/1814244690293633186#m,"Jamaa aki swim na mama yake kwenye ocean     mpesa, #ganzpollrelease nadia mukami , #OccupyUhuruPark rachel ruto , osama otero  https://piped.video/cRda6_dcyvI","Jul 19, 2024 · 10:23 AM UTC",1,0
https://twitter.com/BlessBoniface/status/1814244680659317080#m,"If you have rice without stew,  Worry not!  Maverick Aoko walk up on the wrong side of bed!  She is spilling hot and delicious beans!  Enough for everyone!  #OccupyUhuruPark #RutoMustGo","Jul 19, 2024 · 10:23 AM UTC",5,0
https://twitter.com/banzamedia243/status/1814244235660398909#m,"https://piped.video/cRda6_dcyvI Jamaa aki swim na mama yake kwenye ocean   mpesa, #ganzpollrelease nadia mukami , #OccupyUhuruPark rachel ruto , osama otero","Jul 19, 2024 · 10:21 AM UTC",1,0
https://twitter.com/Owinoongoro/status/1814235428326617390#m,"Butchery on sale,,,with grill, freezer. ... At Makongeni.., For more information call, 0782665092.  ( Housing Levy Osama Otero CrowdStrike Nadia Mukami Mashirima 23rd July Expose Aoko #GenZPollRelease #March2Parliament Kalonzo #OccupyUhuruPark Microsoft Bangladesh )","Jul 19, 2024 · 9:46 AM UTC",0,0
https://twitter.com/BlessBoniface/status/1814205662148063600#m,Bangladesh is showing Kenyan Gen Z bad things!  #OccupyUhuruPark,"Jul 19, 2024 · 7:48 AM UTC",15,1
https://twitter.com/kenyan431/status/1814195531549139340#m,"YESTERDAY ISIOLO GOVERNOR GUYO CALLED GENZ WEZI AND WAKORA. KINDLY RETWEET AND SHARE WIDELY UNTIL HE IS GREETED BY GENZ WATCH 👇The 6th"" #GenZPollRelease #OccupyUhuruPark ""Nairobi CBD""Mashirima ""Citizen TV""""Nadia Mukami""","Jul 19, 2024 · 7:08 AM UTC",12,1
https://twitter.com/mykdjmaliq/status/1814193676668522789#m,#RutoMustGo #OccupyUhuruPark @Propesaa  keep fighting,"Jul 19, 2024 · 7:00 AM UTC",2,1
https://twitter.com/Goldenbouy1/status/1814192620261851228#m,Have a blessed friday fam 🇵🇸 #OccupyUhuruPark,"Jul 19, 2024 · 6:56 AM UTC",9,3
https://twitter.com/kenyan431/status/1814177183084003648#m,"THIS VIDEO OF A MAN REFUSING TO GIVE SPACE FOR PRESIDENTIAL ESCORT DESERVE MILLIONS OF RETWEETS AND LIKES WATCH 👇#GenZPollRelease The 6th"" #GenZPollRelease #OccupyUhuruPark ""Nairobi CBD""Mashirima ""Citizen TV""","Jul 19, 2024 · 5:55 AM UTC",337,15
https://twitter.com/tipsterai_Ke/status/1814167574310998033#m,#FreeAlinur #RutoMustGo #OccupyEverywhere #OccupyUhuruPark,"Jul 19, 2024 · 5:17 AM UTC",0,0
https://twitter.com/mwangistv/status/1814167438876868723#m,The Chief Conman Raila Odinga has signed a coalition agreement with Ruto to deploy his goons to fight & intimidate legitimate protestors in exchange of a 30% share of government.  Reason why the most recent protests have been chaotic because of Raila's goons.  #OccupyUhuruPark,"Jul 19, 2024 · 5:16 AM UTC",1,0
https://twitter.com/bantu_bash/status/1814166688318771676#m,Contact us:  📞 0748 361 706   #GenZPollRelease Mashirima #March2Parliament Nadia Mukami Joho John Allan Namu Which Kenyans Raila Kalonzo Churchill #OccupyUhuruPark,"Jul 19, 2024 · 5:13 AM UTC",2,0
https://twitter.com/mykdjmaliq/status/1814166099149140229#m,#RutoMustGo #OccupyUhuruPark,"Jul 19, 2024 · 5:11 AM UTC",3,0
https://twitter.com/kenyan431/status/1814165265585778998#m,"WATCH THIS VIDEO OF ENGLAND BURNING DOWN KENYANS KINDLY DON'T RETWEET  WATCH 👇  #GenZPollRelease HELBThe 6th"" #GenZPollRelease #OccupyUhuruPark ""Nairobi CBD""Mashirima","Jul 19, 2024 · 5:07 AM UTC",26,1
https://twitter.com/xtastics/status/1814162561711182069#m,Listen to Edwin Sifuna’s Opinion✍️ #OccupyUhuruPark Raila #FreeGaitho Kalonzo #GenZPollRelease #RutoMusGo #FreeAlinur Which Kenyans Baba Urgate Bangladesh Nairobi CBD Citizen TV Azimio Arsenal Isaac Mwaura Leny Yoro twende tuwasalimie Joho Nadia Mukami Makamba the tatu story Linus John Allan Namu,"Jul 19, 2024 · 4:57 AM UTC",0,0
https://twitter.com/kenyan431/status/1814160870286450835#m,"THIS VIDEO OF A WOMAN BRAVELY CONFRONTING POLICE OFFICERS DURING PROTESTS DESERVES MILLIONS OF RETWEETS AND LIKES. IF THIS POST APPEARS ON YOUR TIMELINE KINDLY RETWEET AND SHARE WIDELY WATCH 👇#GenZPollRelease The 6th"" #GenZPollRelease #OccupyUhuruPark ""Nairobi CBD""Mashirima","Jul 19, 2024 · 4:50 AM UTC",610,26
https://twitter.com/xtastics/status/1814159894020506030#m,"Pastor Ng’ang’a, hiyo mmpenda sana hiyo 😆😆 #OccupyUhuruPark Raila #FreeGaitho Kalonzo #GenZPollRelease #RutoMusGo #FreeAlinur Which Kenyans Baba Urgate Bangladesh Nairobi CBD Citizen TV Azimio Arsenal Leny Yoro Joho Nadia Mukami Makamba the  Linus","Jul 19, 2024 · 4:46 AM UTC",2,0
https://twitter.com/kenyan431/status/1814158430845710679#m,"IF THIS POST APPEARS ON YOUR TIMELINE KINDLY RETWEET WE SHOULD NOT ACCEPT THIS #GenZPollRelease The 6th"" #GenZPollRelease #OccupyUhuruPark ""Nairobi CBD""Mashirima","Jul 19, 2024 · 4:40 AM UTC",11,0
https://twitter.com/ZamazamaMtaani/status/1814143421549777244#m,I am not saying #Baba is the sanitizer to bad governance. @WilliamsRuto ulisema wewe sio mtu ya nusu mkate lakini kama chai ni kidogo #AngukaNayo hapana kazia #Maandamano or #The6th aingie mapema kabla we #OccupyUhuruPark Hii si ngoma #MorningVybez,"Jul 19, 2024 · 3:41 AM UTC",0,0
https://twitter.com/ZamazamaMtaani/status/1814141602710876419#m,Meditation za #MorningVybez got me thinking 🤔 Before we #OccupyUhuruPark can we be assured Assembly is not Demonstration as per the Article 37 of the CoK.@NPSOfficial_KE @IG_NPS @RailaOdinga @WilliamsRuto @MusaliaMudavadi #WhichKenyans call the shots?,"Jul 19, 2024 · 3:33 AM UTC",0,0
https://twitter.com/EsubuMedia/status/1814139206890934569#m,"Good morning.  Rise and shine, another reason to get up and fight for your country.    Imagine 3.6 million for success cards 😂😂  Enough is enough   Let's demand for Accountability of public resources!!!!  #Economicliberation #OccupyUhuruPark #EconomicRevolutionNow","Jul 19, 2024 · 3:24 AM UTC",0,0
https://twitter.com/xtastics/status/1814083577057091772#m,Corruption and Embezzlement of funds within the Government Ministries should be stopped ✍️   #OccupyUhuruPark Raila #FreeGaitho Kalonzo #GenZPollRelease #RutoMusGo #FreeAlinur Which Kenyans Baba Urgate Bangladesh Nairobi CBD Citizen TV Azimio Arsenal Isaac Mwaura Leny Yoro twende tuwasalimie Joho Nadia Mukami Makamba the tatu story Linus John Allan Namu,"Jul 18, 2024 · 11:43 PM UTC",16,5
https://twitter.com/xtastics/status/1814082348503400851#m,KTN news reports on the reason for the split of the Azimio Coalition ✍️ #OccupyUhuruPark Raila #FreeGaitho Kalonzo #GenZPollRelease #RutoMusGo #FreeAlinur Which Kenyans Baba Urgate Bangladesh Nairobi CBD Citizen TV Azimio Arsenal Isaac Mwaura Leny Yoro twende tuwasalimie Joho Nadia Mukami Makamba the tatu story Linus John Allan Namu,"Jul 18, 2024 · 11:38 PM UTC",1,5
https://twitter.com/xtastics/status/1814081973092278285#m,"Martin Shikuku, 2010, “Change will only brought by the commoners”✍️  #OccupyUhuruPark Raila #FreeGaitho Kalonzo #GenZPollRelease #RutoMusGo #FreeAlinur Which Kenyans Baba Urgate Bangladesh Nairobi CBD Citizen TV Azimio Arsenal Isaac Mwaura Leny Yoro twende tuwasalimie Joho Nadia Mukami Makamba the tatu story Linus John Allan Namu","Jul 18, 2024 · 11:37 PM UTC",4,5
https://twitter.com/too_muchwork8/status/1814032699859869934#m,#OccupyUhuruPark Nairobi CBD Mlolongo Traitor Kalenjins #Maandamano Citizen TV Osama Otero John Allan Namu Nadia Mukami Moses Kuria,"Jul 18, 2024 · 8:21 PM UTC",1,0
https://twitter.com/too_muchwork8/status/1814032628024049969#m,#OccupyUhuruPark Nairobi CBD Mlolongo Traitor Kalenjins #Maandamano Citizen TV Osama Otero John Allan Namu Nadia Mukami Moses Kuria,"Jul 18, 2024 · 8:20 PM UTC",0,0
https://twitter.com/genzliberator/status/1814030653639246018#m,"THIS VIDEO OF PROTESTERS BREAKING INTO PARLIAMENT DESERVES MILLIONS OF LIKES AND RETWEETS.KINDLY RETWEET AND SHARE WIDELY IF IT APPEARS ON YOUR TIMELINE WATCH 👇#Traitor Osama Otero""#OccupyUhuruPark #GenZPollRelease #Traitor ""Nadia Mukami""","Jul 18, 2024 · 8:13 PM UTC",7,1
https://twitter.com/898988xx/status/1814029858034602065#m,That's a really bad joke #OccupyUhuruPark,"Jul 18, 2024 · 8:09 PM UTC",0,0
https://twitter.com/chaimotonews/status/1814018467349111145#m,SRC Freezes Salary Increment for Teachers and other Public Officers https://chaimoto.co.ke/src-freezes-salary-increment-for-teachers-and-other-public-officers/ Osama Otero Nadia Mukami #OccupyUhuruPark Madam President #GenZPollRelease Kanono John Allan Namu Millicent Omanga Kenyatta Manchester United,"Jul 18, 2024 · 7:24 PM UTC",2,0
https://twitter.com/kenyan431/status/1814017801008594985#m,"THIS VIDEO OF PROTESTERS BREAKING INTO PARLIAMENT DESERVES MILLIONS OF LIKES AND RETWEETS.KINDLY RETWEET AND SHARE WIDELY IF IT APPEARS ON YOUR TIMELINE WATCH 👇#Traitor Osama Otero""#OccupyUhuruPark #GenZPollRelease #Traitor ""Nadia Mukami""","Jul 18, 2024 · 7:22 PM UTC",4725,64
https://twitter.com/banzamedia243/status/1814011533137227857#m,"“Nafurahi kufananishwa na Vanessa sababu amefanya mengi mazuri na makubwa, aheshimiwe kwa hilo lakini naomba watu wajue kutofautisha nyakati kwani huu ni wakati wangu” ~ @phina__tz katika #KasriLaKike #OccupyUhuruPark nadia mukami sharon #Maandamano millicent omanga 1 million 📷","Jul 18, 2024 · 6:57 PM UTC",1,0
https://twitter.com/JuniorKe_/status/1814011440891654435#m,Fixing the nation courtesy of rage and courage. #RutoMustGo #RutoMustGoNow #OccupyUhuruPark,"Jul 18, 2024 · 6:56 PM UTC",1,0
https://twitter.com/ClintonNya29709/status/1814011366489141454#m,"HP Ryzen 5/ 7000 series available 8gb 256 🇰🇪Ksh -60,000 07:26:78:18:32 #OccupyUhuruPark ,Osama Otero,unconstitutional, Gachagua ,Kalonzo, John Allan Namu, Nadia mukami,","Jul 18, 2024 · 6:56 PM UTC",1,0
https://twitter.com/xtastics/status/1814009259157488114#m,Mama Mama Mama 😭 The words of the poetry will forever live in our hearts ✍️   Linus Osama Otero John Allan Namu Citizen TV Bangladesh #FreePoloKimani #RutoMustGo #FreeGaitho Kalonzo #OccupyUhuruPark #FreeAlinur Raila Azimio Ford Foundation Leny Yoro Musalia Mudava African Union Mzee  Mistaken Enough is Enough Xi Jinping Arsenal Kasmuel Miguna Which Kenyans Conman Nadia Mukami Twende Tuwasalimie,"Jul 18, 2024 · 6:48 PM UTC",2,1
https://twitter.com/LAshono13839/status/1814007391526248547#m,"Finally, the face of Kenya is here. The list is to be unveiled in a few days. Are your expectations met? Unapandwa na hasira ukiwa wapi?  Osama Otero. Arsenal. Citizen TV #OccupyUhuruPark","Jul 18, 2024 · 6:40 PM UTC",7,3
https://twitter.com/xtastics/status/1814002005742133446#m,"Don’t be shy, just talk boldly.   What do you hate in the current government?  Given opportunity to delete, you will not hesitate ✍️  John Allan Namu Citizen TV Bangladesh #FreePoloKimani #RutoMustGo #FreeGaitho Kalonzo #OccupyUhuruPark #FreeAlinur Raila Azimio Ford Foundation Leny Yoro Musalia Mudava African Union Mzee  Mistaken Enough is Enough Xi Jinping Arsenal Kasmuel Miguna Which Kenyans Conman Nadia Mukami Twende Tuwasalimie","Jul 18, 2024 · 6:19 PM UTC",1,0
https://twitter.com/xtastics/status/1813999852411641871#m,"This Hilarious Tom Daktari, doing a personal vetting 🤣  John Allan Namu Citizen TV Bangladesh #FreePoloKimani #RutoMustGo #FreeGaitho Kalonzo #OccupyUhuruPark #FreeAlinur Raila Azimio Ford Foundation Leny Yoro Musalia Mudava African Union Mzee  Mistaken Enough is Enough Xi Jinping Arsenal Kasmuel Miguna Which Kenyans Conman Nadia Mukami Twende Tuwasalimie","Jul 18, 2024 · 6:10 PM UTC",2,5
https://twitter.com/xtastics/status/1813999561398239400#m,My Friend Anguka Nayo 👇🏿   John Allan Namu Citizen TV Bangladesh #FreePoloKimani #RutoMustGo #FreeGaitho Kalonzo #OccupyUhuruPark #FreeAlinur Raila Azimio Ford Foundation Leny Yoro Musalia Mudava African Union Mzee  Mistaken Enough is Enough Xi Jinping Arsenal Kasmuel Miguna Which Kenyans Conman Nadia Mukami Twende Tuwasalimie,"Jul 18, 2024 · 6:09 PM UTC",0,11
https://twitter.com/xtastics/status/1813999271454335041#m,Peter Salasya🔥   John Allan Namu Citizen TV Bangladesh #FreePoloKimani #RutoMustGo #FreeGaitho Kalonzo #OccupyUhuruPark #FreeAlinur Raila Azimio Ford Foundation Leny Yoro Musalia Mudava African Union Mzee  Mistaken Enough is Enough Xi Jinping Arsenal Kasmuel Miguna Which Kenyans Conman Nadia Mukami Twende Tuwasalimie,"Jul 18, 2024 · 6:08 PM UTC",1,10
https://twitter.com/xtastics/status/1813998979732111620#m,What country has the best Music? They all failed. They couldn’t just state a simple answer… KENYA🤔  John Allan Namu Citizen TV Bangladesh #FreePoloKimani #RutoMustGo #FreeGaitho Kalonzo #OccupyUhuruPark #FreeAlinur Raila Azimio Ford Foundation Leny Yoro Musalia Mudava African Union Mzee  Mistaken Enough is Enough Xi Jinping Arsenal Kasmuel Miguna Which Kenyans Conman Nadia Mukami Twende Tuwasalimie,"Jul 18, 2024 · 6:07 PM UTC",0,10
https://twitter.com/u_mboya/status/1813997585981661523#m,The Opposition in Kenya is finally dead!  Kenyans are now on their own.  #OccupyUhuruPark,"Jul 18, 2024 · 6:01 PM UTC",0,1
https://twitter.com/shownewtrend/status/1813997528423243998#m,South Africa Approves Ruto Must Go! Does ths pressure increase or decrease? Statehouse John Allan namu #Traitor Nadia mukami #OccupyUhuruPark Which Kenyans raila odinga  #genz #rutomustgo #southafrica #Kenya #africa #JuliusMalema #EFF @Julius_S_Malema @EFFSouthAfrica,"Jul 18, 2024 · 6:01 PM UTC",2,0
